Inventory of Planned Generators as of December 2019,,,,,,,,,,,,,,,,,,,,,,
Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
61596,Lincoln Land Energy Center LLC,62022,Lincoln Land Energy Center,IPP Non-CHP,IL,GEN2,,638.4,520.0,520.0,Natural Gas Fired Combined Cycle,NG,CS,4,2022,"(P) Planned for installation, but regulatory approvals not initiated",Sangamon,39.578800,-89.579840,Map,Map,MISO
5109,DTE Electric Company,62192,Blue Water Energy Center,Electric Utility,MI,11,,394.4,359.0,375.6,Natural Gas Fired Combined Cycle,NG,CT,4,2022,"(U) Under construction, less than or equal to 50 percent complete",St Clair,42.773716,-82.479330,Map,Map,MISO
5109,DTE Electric Company,62192,Blue Water Energy Center,Electric Utility,MI,12,,394.4,359.0,375.6,Natural Gas Fired Combined Cycle,NG,CT,4,2022,"(U) Under construction, less than or equal to 50 percent complete",St Clair,42.773716,-82.479330,Map,Map,MISO
5109,DTE Electric Company,62192,Blue Water Energy Center,Electric Utility,MI,1S,,478.6,428.0,417.8,Natural Gas Fired Combined Cycle,NG,CA,4,2022,"(U) Under construction, less than or equal to 50 percent complete",St Clair,42.773716,-82.479330,Map,Map,MISO
62787,"Jackson Generation, LLC",62926,"Jackson Generation, LLC",IPP Non-CHP,IL,01,,600.0,600.0,558.0,Natural Gas Fired Combined Cycle,NG,CS,4,2022,(T) Regulatory approvals received. Not under construction,Will,41.438536,-88.110630,Map,Map,PJM
62787,"Jackson Generation, LLC",62926,"Jackson Generation, LLC",IPP Non-CHP,IL,02,,600.0,600.0,558.0,Natural Gas Fired Combined Cycle,NG,CS,4,2022,(T) Regulatory approvals received. Not under construction,Will,41.438536,-88.110630,Map,Map,PJM
62935,TREX US Green Holly LLC,63201,TREX US Green Holly,IPP Non-CHP,TX,705,,400.0,400.0,400.0,Solar Photovoltaic,SUN,PV,4,2022,(L) Regulatory approvals pending. Not under construction,Lynn,32.924000,-101.717000,Map,Map,ERCO
62935,TREX US Green Holly LLC,63201,TREX US Green Holly,IPP Non-CHP,TX,705-S,,5.0,5.0,5.0,Batteries,MWH,BA,4,2022,(L) Regulatory approvals pending. Not under construction,Lynn,32.924000,-101.717000,Map,Map,ERCO
62983,"IP Athos, LLC",63300,Athos Solar Project,IPP Non-CHP,CA,IPAT2,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,4,2022,(T) Regulatory approvals received. Not under construction,Riverside,33.751283,-115.355000,Map,Map,CISO
6452,Florida Power & Light Co,613,Lauderdale,Electric Utility,FL,7GT1,DBCC,385.6,385.6,385.6,Natural Gas Fired Combined Cycle,NG,CT,6,2022,(T) Regulatory approvals received. Not under construction,Broward,26.068600,-80.198400,Map,Map,FPL
6452,Florida Power & Light Co,613,Lauderdale,Electric Utility,FL,7GT2,DBCC,385.6,385.6,385.6,Natural Gas Fired Combined Cycle,NG,CT,6,2022,(T) Regulatory approvals received. Not under construction,Broward,26.068600,-80.198400,Map,Map,FPL
6452,Florida Power & Light Co,613,Lauderdale,Electric Utility,FL,ST7,DBCC,391.8,391.8,391.8,Natural Gas Fired Combined Cycle,NG,CA,6,2022,(T) Regulatory approvals received. Not under construction,Broward,26.068600,-80.198400,Map,Map,FPL
54866,Robinson Power Company LLC,56453,Robinson Power Company LLC,IPP Non-CHP,PA,CTG1,,"1,022.9",950.0,950.0,Natural Gas Fired Combined Cycle,NG,CC,6,2022,(L) Regulatory approvals pending. Not under construction,Washington,40.409167,-80.298060,Map,Map,PJM
59056,"Tri Global Energy, LLC",60272,"Cone Renewable Energy Project, LLC",IPP Non-CHP,TX,WT1,,300.0,300.0,300.0,Onshore Wind Turbine,WND,WT,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Crosby,33.809300,-101.342400,Map,Map,ERCO
59056,"Tri Global Energy, LLC",60273,"Crosby County Wind Farm, LLC",IPP Non-CHP,TX,WT1,,120.0,120.0,120.0,Onshore Wind Turbine,WND,WT,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Crosby,33.713671,-101.433800,Map,Map,ERCO
56615,First Solar Project Development,61049,"Morada del Sol, LLC",IPP Non-CHP,TX,PV1,,247.0,239.3,174.2,Solar Photovoltaic,SUN,PV,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Upton,31.146483,-102.268400,Map,Map,ERCO
62008,Hale Kuawehi Solar LLC,62529,Hale Kuawehi Solar Hybrid,IPP Non-CHP,HI,HKBA,,30.0,30.0,30.0,Batteries,MWH,BA,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Hawaii,19.936688,-155.679300,Map,Map,HECO
62008,Hale Kuawehi Solar LLC,62529,Hale Kuawehi Solar Hybrid,IPP Non-CHP,HI,HKSOL,,30.0,30.0,30.0,Solar Photovoltaic,SUN,PV,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Hawaii,19.936688,-155.679300,Map,Map,HECO
62036,Paeahu Solar LLC,62534,Paeahu Solar Hybrid,IPP Non-CHP,HI,PHBA,,15.0,15.0,15.0,Batteries,MWH,BA,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Maui,20.685226,-156.417700,Map,Map,HECO
62036,Paeahu Solar LLC,62534,Paeahu Solar Hybrid,IPP Non-CHP,HI,PHSOL,,15.0,15.0,15.0,Solar Photovoltaic,SUN,PV,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Maui,20.685226,-156.417700,Map,Map,HECO
62650,"Victorville Energy Center, LLC",62726,"Victorville Energy Center, LLC (CA)",Industrial CHP,CA,1,,19.9,19.9,19.9,All Other,WH,ST,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",San Bernardino,34.622811,-117.099300,Map,Map,CISO
62920,Cabin Point Solar Center LLC,63134,Cabin Point Solar Center,IPP Non-CHP,VA,CBNPT,,75.0,75.0,75.0,Solar Photovoltaic,SUN,PV,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",Sussex,37.072524,-77.178970,Map,Map,PJM
62921,Arroyo Solar LLC,63172,Arroyo Solar Energy Storage Hybrid,IPP Non-CHP,NM,ARESS,,40.0,40.0,40.0,Batteries,MWH,BA,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",McKinley,35.970349,-107.563100,Map,Map,PNM
62921,Arroyo Solar LLC,63172,Arroyo Solar Energy Storage Hybrid,IPP Non-CHP,NM,ARSOL,,300.0,300.0,300.0,Solar Photovoltaic,SUN,PV,6,2022,"(P) Planned for installation, but regulatory approvals not initiated",McKinley,35.970349,-107.563100,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT1,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT2,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT3,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT4,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT5,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT6,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
15473,Public Service Co of NM,63281,Pinon Energy Center,Electric Utility,NM,GT7,,41.8,42.3,42.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2022,(L) Regulatory approvals pending. Not under construction,San Juan,36.799883,-108.442800,Map,Map,PNM
62980,Delilah Solar Energy LLC,63194,Delilah Solar Energy LLC,IPP Non-CHP,TX,GEN1,,250.0,250.0,250.0,Solar Photovoltaic,SUN,PV,7,2022,"(U) Under construction, less than or equal to 50 percent complete",Red River,33.284418,-95.163560,Map,Map,ERCO
62936,TREX US Red Holly LLC,63202,TREX US Red Holly,IPP Non-CHP,TX,701,,250.0,250.0,250.0,Solar Photovoltaic,SUN,PV,7,2022,(L) Regulatory approvals pending. Not under construction,Lynn,32.952000,-101.737000,Map,Map,ERCO
62806,Guernsey Power Station LLC,62949,Guernsey Power Station,IPP Non-CHP,OH,GPS1,,685.0,612.0,625.0,Natural Gas Fired Combined Cycle,NG,CS,8,2022,(L) Regulatory approvals pending. Not under construction,Guernsey,39.936400,-81.535400,Map,Map,PJM
58881,Apex Bethel Energy Center,59048,Apex Bethel Energy Center,IPP Non-CHP,TX,ABEC1,,158.5,158.5,158.5,Natural Gas with Compressed Air Storage,NG,CE,9,2022,(T) Regulatory approvals received. Not under construction,Anderson,31.887778,-95.913330,Map,Map,ERCO
58881,Apex Bethel Energy Center,59048,Apex Bethel Energy Center,IPP Non-CHP,TX,ABEC2,,158.5,158.5,158.5,Natural Gas with Compressed Air Storage,NG,CE,9,2022,(T) Regulatory approvals received. Not under construction,Anderson,31.887778,-95.913330,Map,Map,ERCO
62806,Guernsey Power Station LLC,62949,Guernsey Power Station,IPP Non-CHP,OH,GPS2,,685.0,612.0,625.0,Natural Gas Fired Combined Cycle,NG,CS,9,2022,(L) Regulatory approvals pending. Not under construction,Guernsey,39.936400,-81.535400,Map,Map,PJM
59761,"McLean Homestead, LLC",60020,McLean Homestead,IPP Non-CHP,NC,PV1,,4.9,4.9,4.9,Solar Photovoltaic,SUN,PV,10,2022,(L) Regulatory approvals pending. Not under construction,Scotland,34.781934,-79.497750,Map,Map,DUK
61906,Rye Development,62384,Point Marion L&D Hydroelectric Project,IPP Non-CHP,PA,NA1,,2.5,1.5,2.2,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Fayette,39.726855,-79.910130,Map,Map,PJM
61906,Rye Development,62385,Maxwell L&D Hydroelectric Project,IPP Non-CHP,PA,NA1,,6.0,4.5,5.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Fayette,40.002401,-79.958830,Map,Map,PJM
61906,Rye Development,62386,Opekiska L&D Hydroelectric Project,IPP Non-CHP,WV,NA1,,3.0,2.0,2.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Monongalia,39.564917,-80.051140,Map,Map,PJM
61906,Rye Development,62387,Morgantown L&D Hydroelectric Project,IPP Non-CHP,WV,NA1,,2.5,1.5,2.0,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Monongalia,39.619589,-79.968110,Map,Map,PJM
61906,Rye Development,62388,Grays Landing L&D Hydroelectric Project,IPP Non-CHP,PA,NA1,,6.0,4.5,5.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Greene,39.823738,-79.923020,Map,Map,PJM
61906,Rye Development,62390,KY No. 11 L&D Hydroelectric Project,IPP Non-CHP,KY,NA1,,0.5,0.3,0.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Estill,37.784171,-84.102980,Map,Map,PJM
61906,Rye Development,62391,Overton Hydroelectric Project,IPP Non-CHP,LA,NA1,,8.1,5.5,7.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Rapides,31.185978,-92.293090,Map,Map,MISO
61906,Rye Development,62400,Montgomery L&D Hydroelectric Project,IPP Non-CHP,PA,NA1,,9.5,5.5,7.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Beaver,40.652478,-80.386870,Map,Map,PJM
61906,Rye Development,62401,Allegheny L&D2 Hydroelectric Project,IPP Non-CHP,PA,NA1,,4.5,2.5,3.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Allegheny,40.894440,-79.913610,Map,Map,PJM
61906,Rye Development,62402,Arkabutla Lake Hydroelectric Project,IPP Non-CHP,MS,NA1,,2.5,1.5,1.4,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",DeSoto,34.757926,-90.125690,Map,Map,TVA
61906,Rye Development,62403,Beverly L&D Hydroelectric Project,IPP Non-CHP,OH,NA1,,1.5,1.2,1.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Washington,39.555073,-81.646520,Map,Map,PJM
61906,Rye Development,62404,Monongahela L&D4 Hydroelectric Project,IPP Non-CHP,PA,NA1,,6.0,4.5,5.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Washington,40.145943,-79.900950,Map,Map,PJM
61906,Rye Development,62425,Sardis Lake Hydroelectric Project,IPP Non-CHP,MS,NA1,,7.5,5.5,4.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Panola,34.399125,-89.772460,Map,Map,TVA
61906,Rye Development,62426,Rokeby L&D Hydroelectric Project,IPP Non-CHP,OH,NA1,,2.0,1.5,2.0,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Morgan,39.731999,-81.909300,Map,Map,PJM
61906,Rye Development,62427,Philo L&D Hydroelectric Project,IPP Non-CHP,OH,NA1,,1.5,1.2,1.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Muskingum,39.870343,-81.909770,Map,Map,PJM
61906,Rye Development,62429,Lowell L&D Hydroelectric Project,IPP Non-CHP,OH,NA1,,2.5,2.0,2.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Washington,39.528315,-81.517050,Map,Map,PJM
61906,Rye Development,62430,Grenada Lake Hydroelectric Project,IPP Non-CHP,MS,NA1,,5.0,4.0,3.0,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Grenada,33.808842,-89.772460,Map,Map,TVA
61906,Rye Development,62432,Enid Lake Hydroelectric Project,IPP Non-CHP,MS,NA1,,2.5,1.5,1.4,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Panola,34.158065,-89.905530,Map,Map,TVA
61906,Rye Development,62433,Emsworth L&D Hydroelectric Project,IPP Non-CHP,PA,NA1,,8.5,5.0,5.0,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Allegheny,40.503050,-80.089440,Map,Map,PJM
61906,Rye Development,62434,Emsworth BC Hydroelectric Project,IPP Non-CHP,PA,NA1,,5.5,3.0,3.0,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Allegheny,40.500830,-80.103060,Map,Map,PJM
61906,Rye Development,62435,Devola L&D Hydroelectric Project,IPP Non-CHP,OH,NA1,,2.0,1.0,1.5,Conventional Hydroelectric,WAT,HY,10,2022,"(P) Planned for installation, but regulatory approvals not initiated",Washington,39.469041,-81.491980,Map,Map,PJM
62806,Guernsey Power Station LLC,62949,Guernsey Power Station,IPP Non-CHP,OH,GPS3,,685.0,612.0,625.0,Natural Gas Fired Combined Cycle,NG,CS,10,2022,(L) Regulatory approvals pending. Not under construction,Guernsey,39.936400,-81.535400,Map,Map,PJM
7140,Georgia Power Co,649,Vogtle,Electric Utility,GA,4,,"1,100.0","1,100.0","1,100.0",Nuclear,NUC,ST,11,2022,"(U) Under construction, less than or equal to 50 percent complete",Burke,33.142700,-81.762500,Map,Map,SOCO
60797,68SF 8me LLC,61168,"Eland Solar & Storage Center, Phase 1 Hybrid",IPP Non-CHP,CA,61168,,150.0,150.0,150.0,Batteries,MWH,BA,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Kern,35.223700,-117.977000,Map,Map,CISO
60797,68SF 8me LLC,61168,"Eland Solar & Storage Center, Phase 1 Hybrid",IPP Non-CHP,CA,68SF8,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Kern,35.223700,-117.977000,Map,Map,CISO
61906,Rye Development,62384,Point Marion L&D Hydroelectric Project,IPP Non-CHP,PA,NA2,,2.5,1.5,2.2,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Fayette,39.726855,-79.910130,Map,Map,PJM
61906,Rye Development,62385,Maxwell L&D Hydroelectric Project,IPP Non-CHP,PA,NA2,,6.0,4.5,5.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Fayette,40.002401,-79.958830,Map,Map,PJM
61906,Rye Development,62386,Opekiska L&D Hydroelectric Project,IPP Non-CHP,WV,NA2,,3.0,2.0,2.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Monongalia,39.564917,-80.051140,Map,Map,PJM
61906,Rye Development,62387,Morgantown L&D Hydroelectric Project,IPP Non-CHP,WV,NA2,,2.5,1.5,2.0,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Monongalia,39.619589,-79.968110,Map,Map,PJM
61906,Rye Development,62388,Grays Landing L&D Hydroelectric Project,IPP Non-CHP,PA,NA2,,6.0,4.5,5.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Greene,39.823738,-79.923020,Map,Map,PJM
61906,Rye Development,62390,KY No. 11 L&D Hydroelectric Project,IPP Non-CHP,KY,NA2,,0.5,0.3,0.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Estill,37.784171,-84.102980,Map,Map,PJM
61906,Rye Development,62390,KY No. 11 L&D Hydroelectric Project,IPP Non-CHP,KY,NA3,,0.5,0.3,0.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Estill,37.784171,-84.102980,Map,Map,PJM
61906,Rye Development,62390,KY No. 11 L&D Hydroelectric Project,IPP Non-CHP,KY,NA4,,0.5,0.3,0.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Estill,37.784171,-84.102980,Map,Map,PJM
61906,Rye Development,62390,KY No. 11 L&D Hydroelectric Project,IPP Non-CHP,KY,NA5,,0.5,0.3,0.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Estill,37.784171,-84.102980,Map,Map,PJM
61906,Rye Development,62391,Overton Hydroelectric Project,IPP Non-CHP,LA,NA2,,8.1,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Rapides,31.185978,-92.293090,Map,Map,MISO
61906,Rye Development,62391,Overton Hydroelectric Project,IPP Non-CHP,LA,NA3,,8.1,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Rapides,31.185978,-92.293090,Map,Map,MISO
61906,Rye Development,62391,Overton Hydroelectric Project,IPP Non-CHP,LA,NA4,,8.1,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Rapides,31.185978,-92.293090,Map,Map,MISO
61906,Rye Development,62391,Overton Hydroelectric Project,IPP Non-CHP,LA,NA5,,8.1,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Rapides,31.185978,-92.293090,Map,Map,MISO
61906,Rye Development,62391,Overton Hydroelectric Project,IPP Non-CHP,LA,NA6,,8.1,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Rapides,31.185978,-92.293090,Map,Map,MISO
61906,Rye Development,62400,Montgomery L&D Hydroelectric Project,IPP Non-CHP,PA,NA2,,9.5,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Beaver,40.652478,-80.386870,Map,Map,PJM
61906,Rye Development,62400,Montgomery L&D Hydroelectric Project,IPP Non-CHP,PA,NA3,,9.5,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Beaver,40.652478,-80.386870,Map,Map,PJM
61906,Rye Development,62400,Montgomery L&D Hydroelectric Project,IPP Non-CHP,PA,NA4,,9.5,5.5,7.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Beaver,40.652478,-80.386870,Map,Map,PJM
61906,Rye Development,62401,Allegheny L&D2 Hydroelectric Project,IPP Non-CHP,PA,NA2,,4.5,2.5,3.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Allegheny,40.894440,-79.913610,Map,Map,PJM
61906,Rye Development,62402,Arkabutla Lake Hydroelectric Project,IPP Non-CHP,MS,NA2,,2.5,1.5,1.4,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",DeSoto,34.757926,-90.125690,Map,Map,TVA
61906,Rye Development,62403,Beverly L&D Hydroelectric Project,IPP Non-CHP,OH,NA2,,1.5,1.2,1.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Washington,39.555073,-81.646520,Map,Map,PJM
61906,Rye Development,62404,Monongahela L&D4 Hydroelectric Project,IPP Non-CHP,PA,NA2,,6.0,4.5,5.5,Conventional Hydroelectric,WAT,HY,11,2022,"(P) Planned for installation, but regulatory approvals not initiated",Washington,40.145943,-79.900950,Map,Map,PJM
